-145.57133333333334,-3.2038333333333333,30.794,-26161.200166666666
-133.8825,-7.4751666666666665,28.802833333333332,-24722.58983333333
-122.72916666666667,-11.571166666666667,27.008166666666668,-23388.143666666667
-112.562,-15.169666666666666,25.444666666666667,-22222.903166666667
-103.523,-18.3505,24.1005,-21211.50766666667
-95.2665,-21.077166666666667,22.9785,-20347.518
-87.6955,-23.617833333333333,21.988666666666667,-19609.838833333335
-81.07816666666666,-25.776,21.171166666666668,-18968.747166666668
-74.96933333333334,-27.627666666666666,20.473,-18426.061833333333
-69.523,-29.2085,19.8385,-17958.916
-64.5955,-30.611,19.278333333333332,-17547.808833333333
-60.395,-31.729166666666668,18.827833333333334,-17193.045833333334
-56.669666666666664,-32.91833333333334,18.435666666666666,-16887.784166666668
-53.553,-33.84466666666667,18.095833333333335,-16618.8075
-50.645833333333336,-34.68116666666667,17.803166666666666,-16385.249333333333
-48.44116666666667,-35.29116666666667,17.534833333333335,-16173.478
-46.208,-35.88633333333333,17.285333333333334,-15977.634833333334
-44.255,-36.44433333333333,17.050333333333334,-15801.589666666667
-42.388666666666666,-36.922333333333334,16.862833333333334,-15634.972166666666
-40.4195,-37.50266666666667,16.686333333333334,-15468.301666666666
-38.655833333333334,-37.989666666666665,16.467166666666667,-15309.8035
-36.9025,-38.4805,16.264333333333333,-15168.345333333333
-35.653,-38.836333333333336,16.101333333333333,-15026.588666666667
-34.154666666666664,-39.176,15.9835,-14904.842666666667
-32.85516666666667,-39.6395,15.8455,-14779.454333333333
-31.682666666666666,-39.98166666666667,15.742666666666667,-14677.290166666668
-30.248,-40.348333333333336,15.636666666666667,-14571.417833333333
-28.9985,-40.68183333333333,15.5255,-14472.742666666667
-27.968833333333333,-40.989666666666665,15.430666666666667,-14388.719166666666
-27.158166666666666,-41.19016666666667,15.3085,-14307.469666666666
-26.3425,-41.474,15.252166666666668,-14220.468666666668
-25.52466666666667,-41.75783333333333,15.172,-14165.466666666667
-24.58566666666667,-42.04416666666667,15.0685,-14088.841666666667
-24.0175,-42.172666666666665,15.0435,-14028.413333333334
-23.388666666666666,-42.338,14.977833333333333,-13960.506166666666
-22.651833333333332,-42.5955,14.943166666666666,-13929.654333333334
-22.000166666666665,-42.833333333333336,14.894333333333334,-13865.445666666667
-21.359833333333334,-43.10016666666667,14.794833333333333,-13823.253
-20.811,-43.168166666666664,14.760833333333334,-13776.2245
-20.253,-43.2445,14.728,-13728.795666666667
-20.081833333333332,-43.2625,14.7125,-13695.159666666666
-19.52,-43.482,14.666833333333333,-13680.355166666666
-19.136166666666668,-43.602333333333334,14.6075,-13634.5805
-18.641,-43.81583333333333,14.565833333333334,-13595.410166666667
-18.270833333333332,-43.9165,14.527666666666667,-13568.392666666667
-17.9095,-44.00483333333333,14.5045,-13532.380833333333
-17.4415,-44.126,14.467,-13499.4185
-17.091,-44.2475,14.430666666666667,-13458.533
-16.817666666666668,-44.38466666666667,14.398833333333334,-13439.8205
-16.570333333333334,-44.408166666666666,14.370333333333333,-13432.3235
-16.386,-44.4365,14.3535,-13413.456166666667
-15.979333333333333,-44.5905,14.356833333333332,-13379.195166666666
-15.625833333333333,-44.7215,14.293333333333333,-13356.2095
-15.400333333333334,-44.7995,14.273,-13332.033666666666
-15.175833333333333,-44.84766666666667,14.262333333333334,-13316.8085
-14.866833333333334,-44.824666666666666,14.209833333333334,-13306.369333333334
-14.946666666666667,-44.81066666666667,14.1955,-13284.776333333333
-14.653666666666666,-44.87466666666667,14.207333333333333,-13262.856666666667
-14.090833333333334,-45.1055,14.187666666666667,-13251.421
-14.225833333333334,-45.04666666666667,14.201,-13241.372333333333
-14.135833333333334,-45.037166666666664,14.202,-13227.029833333334
-13.8725,-45.091166666666666,14.190833333333334,-13208.963666666667
-13.836,-45.0745,14.1615,-13195.529833333334
-13.646333333333333,-45.18783333333333,14.146,-13188.722666666667
-13.549833333333334,-45.22083333333333,14.133333333333333,-13184.862
-13.391,-45.308166666666665,14.159666666666666,-13182.1005
