-138.0165,-5.855833333333333,30.156333333333333,-25431.22
-126.79433333333333,-10.017,28.221,-24028.909333333333
-116.14866666666667,-13.859333333333334,26.5015,-22755.079166666666
-106.0415,-17.345,24.9815,-21636.927333333333
-96.80433333333333,-20.489166666666666,23.711,-20668.921
-88.46316666666667,-23.249,22.619833333333332,-19841.4795
-80.90683333333334,-25.6155,21.728666666666665,-19128.845666666668
-74.51316666666666,-27.634166666666665,20.918,-18522.236
-68.92183333333334,-29.336666666666666,20.2875,-17998.949166666665
-63.66833333333334,-30.863833333333332,19.689333333333334,-17547.5075
-59.157,-32.20633333333333,19.182,-17155.334333333332
-55.032,-33.45183333333333,18.756833333333333,-16813.693666666666
-51.6225,-34.4605,18.356833333333334,-16515.6385
-48.660666666666664,-35.3655,18.0295,-16260.7075
-46.2235,-36.121,17.754666666666665,-16025.779
-43.85316666666667,-36.79383333333333,17.4545,-15809.474333333334
-41.512166666666666,-37.40983333333333,17.2265,-15615.828166666666
-39.2975,-38.0635,17.012666666666668,-15428.446833333333
-37.218333333333334,-38.64233333333333,16.788666666666668,-15250.509
-35.4035,-39.12683333333333,16.606333333333332,-15077.1345
-33.55533333333333,-39.64533333333333,16.389833333333332,-14923.0675
-31.7675,-40.14116666666666,16.2245,-14771.414
-29.985333333333333,-40.61083333333333,16.0595,-14642.427666666666
-28.3935,-41.037333333333336,15.912333333333333,-14507.605333333333
-27.179833333333335,-41.30916666666667,15.774666666666667,-14401.263
-25.774333333333335,-41.7195,15.646,-14288.118
-24.4165,-42.097833333333334,15.555,-14191.523
-23.336,-42.400333333333336,15.443166666666666,-14095.285
-22.291666666666668,-42.75116666666667,15.3375,-14001.050166666666
-21.396833333333333,-42.973333333333336,15.260166666666667,-13937.398
-20.50733333333333,-43.354,15.170166666666667,-13855.043666666666
-19.887833333333333,-43.45483333333333,15.101,-13790.8685
-19.103833333333334,-43.6845,15.035833333333333,-13716.651333333333
-18.454666666666668,-43.8415,14.990666666666666,-13682.580166666667
-17.908,-43.985,14.898666666666667,-13619.350666666667
-17.285,-44.146166666666666,14.839833333333333,-13571.3225
-16.611666666666668,-44.372,14.803333333333333,-13520.9215
-16.1355,-44.46666666666667,14.770666666666667,-13471.9345
-15.667166666666667,-44.695,14.7155,-13438.947666666667
-15.0455,-44.88066666666667,14.703,-13420.169
-14.640666666666666,-44.962666666666664,14.634333333333334,-13374.255333333333
-14.3895,-45.04266666666667,14.600333333333333,-13339.276166666667
-13.8985,-45.147333333333336,14.554833333333333,-13314.382833333333
-13.632666666666667,-45.31283333333333,14.5255,-13287.045833333334
-13.315333333333333,-45.38733333333333,14.509333333333334,-13253.755
-12.973,-45.48716666666667,14.493666666666666,-13230.9
-12.818,-45.466166666666666,14.443666666666667,-13197.087333333333
-12.559166666666666,-45.4935,14.4455,-13184.462166666666
-12.331666666666667,-45.6345,14.422333333333333,-13178.7095
-12.111333333333333,-45.672333333333334,14.406166666666667,-13171.264833333333
-11.815666666666667,-45.75333333333333,14.387,-13147.816833333334
-11.436666666666667,-45.952666666666666,14.389666666666667,-13123.237666666666
-11.232333333333333,-45.965833333333336,14.3435,-13106.785333333333
-10.985,-46.053,14.316666666666666,-13089.464833333333
-10.9525,-46.11116666666667,14.306333333333333,-13073.713
-10.7645,-46.096333333333334,14.2785,-13062.986666666666
-10.765333333333333,-46.01533333333333,14.276333333333334,-13054.105166666666
-10.565333333333333,-46.04833333333333,14.2725,-13044.106333333333
-10.214166666666667,-46.25383333333333,14.257166666666667,-13029.138166666668
-10.023666666666667,-46.28033333333333,14.231333333333334,-13010.763
-9.750166666666667,-46.3675,14.218666666666667,-12999.6415
-9.6675,-46.41433333333333,14.207166666666666,-12990.538833333334
-9.7,-46.50716666666667,14.224,-12981.722833333333
-9.718,-46.43383333333333,14.188,-12968.565666666667
