temperature,x,y,z
-10843.685666666666,25.349,10.665666666666667,7.3605
-10843.4025,25.433833333333332,10.640666666666666,7.373833333333334
-10840.632,25.431,10.6785,7.375333333333334
-10837.856666666667,25.371166666666667,10.672833333333333,7.356
-10837.930166666667,25.392,10.656333333333333,7.385166666666667
-10834.631166666666,25.340833333333332,10.700666666666667,7.381666666666667
-10833.284,25.263333333333332,10.689833333333333,7.3821666666666665
-10832.58,25.394333333333332,10.636166666666666,7.4145
-10831.633666666667,25.3905,10.646666666666667,7.392666666666667
-10830.956833333334,25.415666666666667,10.668666666666667,7.374333333333333
-10830.425333333333,25.326166666666666,10.665166666666666,7.396166666666667
-10830.422,25.319333333333333,10.671,7.384
-10829.119666666667,25.3825,10.6085,7.3895
-10827.705833333333,25.465333333333334,10.622333333333334,7.397833333333334
-10826.995166666668,25.430833333333332,10.645,7.397833333333334
